src,dest,route
"58","87","58,59,60,29,61,62,63,32,33,34,75,85,86,87"
"58","88","58,59,60,29,61,62,63,32,33,34,75,85,86,87,88"
"58","89","58,59,60,29,61,62,63,32,33,34,75,85,86,87,88,89"
"58","90","58,59,60,29,61,62,99,98,97,96,95,94,93,92,91,90"
"58","91","58,59,60,29,61,62,99,98,97,96,95,94,93,92,91"
"58","92","58,59,60,29,61,62,99,98,97,96,95,94,93,92"
"58","93","58,59,60,29,61,62,99,98,97,96,95,94,93"
"58","94","58,59,60,29,61,62,99,98,97,96,95,94"
"58","95","58,59,60,29,61,62,99,98,97,96,95"
"58","96","58,59,60,29,61,62,99,98,97,96"
"58","97","58,59,60,29,61,62,99,98,97"
"58","98","58,59,60,29,61,62,99,98"
"58","99","58,59,60,29,61,62,99"
"58","100","58,59,60,28,72,100"
"58","101","58,59,60,28,72,9,101"
"58","102","58,59,60,28,72,9,101,102"
"58","103","58,59,60,28,72,9,101,102,103"
"58","104","58,59,60,28,72,9,101,102,103,104"
"58","105","58,59,60,28,72,9,101,102,103,104,105"
"58","106","58,59,60,28,72,9,101,102,103,104,105,106"
"58","107","58,59,60,28,72,9,101,102,103,104,105,106,107"
"59","60","59,60"
"59","61","59,60,29,61"
"59","62","59,60,29,61,62"
"59","63","59,60,29,61,62,63"
"59","64","59,60,29,61,62,63,32,64"
"59","65","59,60,29,61,62,63,32,64,10,65"
"59","66","59,60,29,61,62,63,32,64,10,65,66"
"59","67","59,60,29,61,62,63,32,64,10,65,66,67"
"59","68","59,60,71,70,69,68"
"59","69","59,60,71,70,69"
"59","70","59,60,71,70"
"59","71","59,60,71"
"59","72","59,60,28,72"
"59","73","59,60,29,61,62,63,32,64,73"
"59","74","59,60,29,61,62,63,32,33,34,74"
"59","75","59,60,29,61,62,63,32,33,34,75"
"59","76","59,60,29,61,62,63,32,33,34,75,76"
"59","77","59,60,29,61,62,63,32,33,34,75,76,77"
"59","78","59,60,29,61,62,63,32,33,34,75,76,77,78"
"59","79","59,60,29,61,62,63,32,33,34,75,76,77,78,79"
"59","80","59,60,29,61,62,63,32,33,34,75,76,77,78,79,80"
"59","81","59,60,29,61,62,63,32,33,34,75,76,77,78,79,80,81"
"59","82","59,60,29,61,62,63,32,33,34,75,76,77,78,79,80,81,82"
"59","83","59,60,29,61,62,63,32,33,34,75,76,77,78,79,80,81,82,83"
"59","84","59,60,29,61,62,63,32,33,34,75,76,77,78,79,80,81,82,83,84"
"59","85","59,60,29,61,62,63,32,33,34,75,85"
"59","86","59,60,29,61,62,63,32,33,34,75,85,86"
"59","87","59,60,29,61,62,63,32,33,34,75,85,86,87"
"59","88","59,60,29,61,62,63,32,33,34,75,85,86,87,88"
"59","89","59,60,29,61,62,63,32,33,34,75,85,86,87,88,89"
"59","90","59,60,29,61,62,99,98,97,96,95,94,93,92,91,90"
"59","91","59,60,29,61,62,99,98,97,96,95,94,93,92,91"
"59","92","59,60,29,61,62,99,98,97,96,95,94,93,92"
"59","93","59,60,29,61,62,99,98,97,96,95,94,93"
"59","94","59,60,29,61,62,99,98,97,96,95,94"
"59","95","59,60,29,61,62,99,98,97,96,95"
"59","96","59,60,29,61,62,99,98,97,96"
"59","97","59,60,29,61,62,99,98,97"
"59","98","59,60,29,61,62,99,98"
"59","99","59,60,29,61,62,99"
"59","100","59,60,28,72,100"
"59","101","59,60,28,72,9,101"
"59","102","59,60,28,72,9,101,102"
"59","103","59,60,28,72,9,101,102,103"
"59","104","59,60,28,72,9,101,102,103,104"
"59","105","59,60,28,72,9,101,102,103,104,105"
"59","106","59,60,28,72,9,101,102,103,104,105,106"
"59","107","59,60,28,72,9,101,102,103,104,105,106,107"
"60","61","60,29,61"
"60","62","60,29,61,62"
"60","63","60,29,61,62,63"
"60","64","60,28,72,64"
"60","65","60,28,72,64,10,65"
"60","66","60,28,72,64,10,65,66"
"60","67","60,28,72,64,10,65,66,67"
"60","68","60,71,70,69,68"
"60","69","60,71,70,69"
"60","70","60,71,70"
"60","71","60,71"
"60","72","60,28,72"
"60","73","60,28,72,64,73"
"60","74","60,28,72,64,73,74"
"60","75","60,28,72,64,73,74,34,75"
"60","76","60,28,72,64,73,74,34,75,76"
"60","77","60,28,72,64,73,74,34,75,76,77"
"60","78","60,28,72,64,73,74,34,75,76,77,78"
"60","79","60,28,72,64,73,74,34,75,76,77,78,79"
"60","80","60,28,72,64,73,74,34,75,76,77,78,79,80"
"60","81","60,28,72,64,73,74,34,75,76,77,78,79,80,81"
"60","82","60,28,72,64,73,74,34,75,76,77,78,79,80,81,82"
"60","83","60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83"
"60","84","60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83,84"
"60","85","60,28,72,64,73,74,34,75,85"
"60","86","60,28,72,64,73,74,34,75,85,86"
"60","87","60,28,72,64,73,74,34,75,85,86,87"
"60","88","60,28,72,64,73,74,34,75,85,86,87,88"
"60","89","60,28,72,64,73,74,34,75,85,86,87,88,89"
"60","90","60,29,61,62,99,98,97,96,95,94,93,92,91,90"
"60","91","60,29,61,62,99,98,97,96,95,94,93,92,91"
"60","92","60,29,61,62,99,98,97,96,95,94,93,92"
"60","93","60,29,61,62,99,98,97,96,95,94,93"
"60","94","60,29,61,62,99,98,97,96,95,94"
"60","95","60,29,61,62,99,98,97,96,95"
"60","96","60,29,61,62,99,98,97,96"
"60","97","60,29,61,62,99,98,97"
"60","98","60,29,61,62,99,98"
"60","99","60,29,61,62,99"
"60","100","60,28,72,100"
"60","101","60,28,72,9,101"
"60","102","60,28,72,9,101,102"
"60","103","60,28,72,9,101,102,103"
"60","104","60,28,72,9,101,102,103,104"
"60","105","60,28,72,9,101,102,103,104,105"
"60","106","60,28,72,9,101,102,103,104,105,106"
"60","107","60,28,72,9,101,102,103,104,105,106,107"
"61","62","61,62"
"61","63","61,62,63"
"61","64","61,62,63,32,64"
"61","65","61,62,63,32,64,10,65"
"61","66","61,62,63,32,64,10,65,66"
"61","67","61,62,63,32,64,10,65,66,67"
"61","68","61,29,60,71,70,69,68"
"61","69","61,29,60,71,70,69"
"61","70","61,29,60,71,70"
"61","71","61,29,60,71"
"61","72","61,29,28,72"
"61","73","61,62,63,32,64,73"
"61","74","61,62,63,32,33,34,74"
"61","75","61,62,63,32,33,34,75"
"61","76","61,62,63,32,33,34,75,76"
"61","77","61,62,63,32,33,34,75,76,77"
"61","78","61,62,63,32,33,34,75,76,77,78"
"61","79","61,62,63,32,33,34,75,76,77,78,79"
"61","80","61,62,63,32,33,34,75,76,77,78,79,80"
"61","81","61,62,63,32,33,34,75,76,77,78,79,80,81"
"61","82","61,62,63,32,33,34,75,76,77,78,79,80,81,82"
"61","83","61,62,63,32,33,34,75,76,77,78,79,80,81,82,83"
"61","84","61,62,63,32,33,34,75,76,77,78,79,80,81,82,83,84"
"61","85","61,62,63,32,33,34,75,85"
"61","86","61,62,63,32,33,34,75,85,86"
"61","87","61,62,63,32,33,34,75,85,86,87"
"61","88","61,62,63,32,33,34,75,85,86,87,88"
"61","89","61,62,63,32,33,34,75,85,86,87,88,89"
"61","90","61,62,99,98,97,96,95,94,93,92,91,90"
"61","91","61,62,99,98,97,96,95,94,93,92,91"
"61","92","61,62,99,98,97,96,95,94,93,92"
"61","93","61,62,99,98,97,96,95,94,93"
"61","94","61,62,99,98,97,96,95,94"
"61","95","61,62,99,98,97,96,95"
"61","96","61,62,99,98,97,96"
"61","97","61,62,99,98,97"
"61","98","61,62,99,98"
"61","99","61,62,99"
"61","100","61,62,31,100"
"61","101","61,29,28,72,9,101"
"61","102","61,29,28,72,9,101,102"
"61","103","61,29,28,72,9,101,102,103"
"61","104","61,29,28,72,9,101,102,103,104"
"61","105","61,29,28,72,9,101,102,103,104,105"
"61","106","61,29,28,72,9,101,102,103,104,105,106"
"61","107","61,29,28,72,9,101,102,103,104,105,106,107"
"62","63","62,63"
"62","64","62,31,32,64"
"62","65","62,31,32,64,10,65"
"62","66","62,31,32,64,10,65,66"
"62","67","62,31,32,64,10,65,66,67"
"62","68","62,61,29,60,71,70,69,68"
"62","69","62,61,29,60,71,70,69"
"62","70","62,61,29,60,71,70"
"62","71","62,61,29,60,71"
"62","72","62,31,100,72"
"62","73","62,31,32,64,73"
"62","74","62,31,32,33,34,74"
"62","75","62,31,32,33,34,75"
"62","76","62,31,32,33,34,75,76"
"62","77","62,31,32,33,34,75,76,77"
"62","78","62,31,32,33,34,75,76,77,78"
"62","79","62,31,32,33,34,75,76,77,78,79"
"62","80","62,31,32,33,34,75,76,77,78,79,80"
"62","81","62,31,32,33,34,75,76,77,78,79,80,81"
"62","82","62,31,32,33,34,75,76,77,78,79,80,81,82"
"62","83","62,31,32,33,34,75,76,77,78,79,80,81,82,83"
"62","84","62,31,32,33,34,75,76,77,78,79,80,81,82,83,84"
"62","85","62,31,32,33,34,75,85"
"62","86","62,31,32,33,34,75,85,86"
"62","87","62,31,32,33,34,75,85,86,87"
"62","88","62,31,32,33,34,75,85,86,87,88"
"62","89","62,31,32,33,34,75,85,86,87,88,89"
"62","90","62,99,98,97,96,95,94,93,92,91,90"
"62","91","62,99,98,97,96,95,94,93,92,91"
"62","92","62,99,98,97,96,95,94,93,92"
"62","93","62,99,98,97,96,95,94,93"
"62","94","62,99,98,97,96,95,94"
"62","95","62,99,98,97,96,95"
"62","96","62,99,98,97,96"
"62","97","62,99,98,97"
"62","98","62,99,98"
"62","99","62,99"
"62","100","62,31,100"
"62","101","62,31,100,72,9,101"
"62","102","62,31,100,72,9,101,102"
"62","103","62,31,100,72,9,101,102,103"
"62","104","62,31,100,72,9,101,102,103,104"
"62","105","62,31,100,72,9,101,102,103,104,105"
"62","106","62,31,100,72,9,101,102,103,104,105,106"
"62","107","62,31,100,72,9,101,102,103,104,105,106,107"
"63","64","63,32,64"
"63","65","63,32,64,10,65"
"63","66","63,32,64,10,65,66"
"63","67","63,32,64,10,65,66,67"
"63","68","63,62,61,29,60,71,70,69,68"
"63","69","63,62,61,29,60,71,70,69"
"63","70","63,62,61,29,60,71,70"
"63","71","63,62,61,29,60,71"
"63","72","63,32,64,72"
"63","73","63,32,64,73"
"63","74","63,32,33,34,74"
"63","75","63,32,33,34,75"
"63","76","63,32,33,34,75,76"
"63","77","63,32,33,34,75,76,77"
"63","78","63,32,33,34,75,76,77,78"
"63","79","63,32,33,34,75,76,77,78,79"
"63","80","63,32,33,34,75,76,77,78,79,80"
"63","81","63,32,33,34,75,76,77,78,79,80,81"
"63","82","63,32,33,34,75,76,77,78,79,80,81,82"
"63","83","63,32,33,34,75,76,77,78,79,80,81,82,83"
"63","84","63,32,33,34,75,76,77,78,79,80,81,82,83,84"
"63","85","63,32,33,34,75,85"
"63","86","63,32,33,34,75,85,86"
"63","87","63,32,33,34,75,85,86,87"
"63","88","63,32,33,34,75,85,86,87,88"
"63","89","63,32,33,34,75,85,86,87,88,89"
"63","90","63,62,99,98,97,96,95,94,93,92,91,90"
"63","91","63,62,99,98,97,96,95,94,93,92,91"
"63","92","63,62,99,98,97,96,95,94,93,92"
"63","93","63,62,99,98,97,96,95,94,93"
"63","94","63,62,99,98,97,96,95,94"
"63","95","63,62,99,98,97,96,95"
"63","96","63,62,99,98,97,96"
"63","97","63,62,99,98,97"
"63","98","63,62,99,98"
"63","99","63,62,99"
"63","100","63,32,31,100"
"63","101","63,32,64,10,9,101"
"63","102","63,32,64,10,9,101,102"
"63","103","63,32,64,10,9,101,102,103"
"63","104","63,32,64,10,9,101,102,103,104"
"63","105","63,32,64,10,9,101,102,103,104,105"
"63","106","63,32,64,10,9,101,102,103,104,105,106"
"63","107","63,32,64,10,9,101,102,103,104,105,106,107"
"64","65","64,10,65"
"64","66","64,10,65,66"
"64","67","64,10,65,66,67"
"64","68","64,72,28,60,71,70,69,68"
"64","69","64,72,28,60,71,70,69"
"64","70","64,72,28,60,71,70"
"64","71","64,72,28,60,71"
"64","72","64,72"
"64","73","64,73"
"64","74","64,73,74"
"64","75","64,73,74,34,75"
"64","76","64,73,74,34,75,76"
"64","77","64,73,74,34,75,76,77"
"64","78","64,73,74,34,75,76,77,78"
"64","79","64,73,74,34,75,76,77,78,79"
"64","80","64,73,74,34,75,76,77,78,79,80"
"64","81","64,73,74,34,75,76,77,78,79,80,81"
"64","82","64,73,74,34,75,76,77,78,79,80,81,82"
"64","83","64,73,74,34,75,76,77,78,79,80,81,82,83"
"64","84","64,73,74,34,75,76,77,78,79,80,81,82,83,84"
"64","85","64,73,74,34,75,85"
"64","86","64,73,74,34,75,85,86"
"64","87","64,73,74,34,75,85,86,87"
"64","88","64,73,74,34,75,85,86,87,88"
"64","89","64,73,74,34,75,85,86,87,88,89"
"64","90","64,32,63,62,99,98,97,96,95,94,93,92,91,90"
"64","91","64,32,63,62,99,98,97,96,95,94,93,92,91"
"64","92","64,32,63,62,99,98,97,96,95,94,93,92"
"64","93","64,32,63,62,99,98,97,96,95,94,93"
"64","94","64,32,63,62,99,98,97,96,95,94"
"64","95","64,32,63,62,99,98,97,96,95"
"64","96","64,32,63,62,99,98,97,96"
"64","97","64,32,63,62,99,98,97"
"64","98","64,32,63,62,99,98"
"64","99","64,32,63,62,99"
"64","100","64,72,100"
"64","101","64,10,9,101"
"64","102","64,10,9,101,102"
"64","103","64,10,9,101,102,103"
"64","104","64,10,9,101,102,103,104"
"64","105","64,10,9,101,102,103,104,105"
"64","106","64,10,9,101,102,103,104,105,106"
"64","107","64,10,9,101,102,103,104,105,106,107"
"65","66","65,66"
"65","67","65,66,67"
"65","68","65,10,64,32,63,62,61,29,60,71,70,69,68"
"65","69","65,10,64,32,63,62,61,29,60,71,70,69"
"65","70","65,10,64,32,63,62,61,29,60,71,70"
"65","71","65,10,64,32,63,62,61,29,60,71"
"65","72","65,10,64,72"
"65","73","65,10,64,73"
"65","74","65,10,64,73,74"
"65","75","65,10,64,32,33,34,75"
"65","76","65,10,64,32,33,34,75,76"
"65","77","65,10,64,32,33,34,75,76,77"
"65","78","65,10,64,32,33,34,75,76,77,78"
"65","79","65,10,64,32,33,34,75,76,77,78,79"
"65","80","65,10,64,32,33,34,75,76,77,78,79,80"
"65","81","65,10,64,32,33,34,75,76,77,78,79,80,81"
"65","82","65,10,64,32,33,34,75,76,77,78,79,80,81,82"
"65","83","65,10,64,32,33,34,75,76,77,78,79,80,81,82,83"
"65","84","65,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84"
"65","85","65,10,64,32,33,34,75,85"
"65","86","65,10,64,32,33,34,75,85,86"
"65","87","65,10,64,32,33,34,75,85,86,87"
"65","88","65,10,64,32,33,34,75,85,86,87,88"
"65","89","65,10,64,32,33,34,75,85,86,87,88,89"
"65","90","65,10,64,32,63,62,99,98,97,96,95,94,93,92,91,90"
"65","91","65,10,64,32,63,62,99,98,97,96,95,94,93,92,91"
"65","92","65,10,64,32,63,62,99,98,97,96,95,94,93,92"
"65","93","65,10,64,32,63,62,99,98,97,96,95,94,93"
"65","94","65,10,64,32,63,62,99,98,97,96,95,94"
"65","95","65,10,64,32,63,62,99,98,97,96,95"
"65","96","65,10,64,32,63,62,99,98,97,96"
"65","97","65,10,64,32,63,62,99,98,97"
"65","98","65,10,64,32,63,62,99,98"
"65","99","65,10,64,32,63,62,99"
"65","100","65,10,64,72,100"
"65","101","65,10,9,101"
"65","102","65,10,9,101,102"
"65","103","65,10,9,101,102,103"
"65","104","65,10,9,101,102,103,104"
"65","105","65,10,9,101,102,103,104,105"
"65","106","65,10,9,101,102,103,104,105,106"
"65","107","65,10,9,101,102,103,104,105,106,107"
"66","67","66,67"
"66","68","66,65,10,64,32,63,62,61,29,60,71,70,69,68"
"66","69","66,65,10,64,32,63,62,61,29,60,71,70,69"
"66","70","66,65,10,64,32,63,62,61,29,60,71,70"
"66","71","66,65,10,64,32,63,62,61,29,60,71"
"66","72","66,65,10,64,72"
"66","73","66,65,10,64,73"
"66","74","66,65,10,64,73,74"
"66","75","66,65,10,64,32,33,34,75"
"66","76","66,65,10,64,32,33,34,75,76"
"66","77","66,65,10,64,32,33,34,75,76,77"
"66","78","66,65,10,64,32,33,34,75,76,77,78"
"66","79","66,65,10,64,32,33,34,75,76,77,78,79"
"66","80","66,65,10,64,32,33,34,75,76,77,78,79,80"
"66","81","66,65,10,64,32,33,34,75,76,77,78,79,80,81"
"66","82","66,65,10,64,32,33,34,75,76,77,78,79,80,81,82"
"66","83","66,65,10,64,32,33,34,75,76,77,78,79,80,81,82,83"
"66","84","66,65,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84"
"66","85","66,65,10,64,32,33,34,75,85"
"66","86","66,65,10,64,32,33,34,75,85,86"
"66","87","66,65,10,64,32,33,34,75,85,86,87"
"66","88","66,65,10,64,32,33,34,75,85,86,87,88"
"66","89","66,65,10,64,32,33,34,75,85,86,87,88,89"
"66","90","66,65,10,64,32,63,62,99,98,97,96,95,94,93,92,91,90"
"66","91","66,65,10,64,32,63,62,99,98,97,96,95,94,93,92,91"
"66","92","66,65,10,64,32,63,62,99,98,97,96,95,94,93,92"
"66","93","66,65,10,64,32,63,62,99,98,97,96,95,94,93"
"66","94","66,65,10,64,32,63,62,99,98,97,96,95,94"
"66","95","66,65,10,64,32,63,62,99,98,97,96,95"
"66","96","66,65,10,64,32,63,62,99,98,97,96"
"66","97","66,65,10,64,32,63,62,99,98,97"
"66","98","66,65,10,64,32,63,62,99,98"
"66","99","66,65,10,64,32,63,62,99"
"66","100","66,65,10,64,72,100"
"66","101","66,65,10,9,101"
"66","102","66,65,10,9,101,102"
"66","103","66,65,10,9,101,102,103"
"66","104","66,65,10,9,101,102,103,104"
"66","105","66,65,10,9,101,102,103,104,105"
"66","106","66,65,10,9,101,102,103,104,105,106"
"66","107","66,65,10,9,101,102,103,104,105,106,107"
"67","68","67,66,65,10,64,32,63,62,61,29,60,71,70,69,68"
"67","69","67,66,65,10,64,32,63,62,61,29,60,71,70,69"
"67","70","67,66,65,10,64,32,63,62,61,29,60,71,70"
"67","71","67,66,65,10,64,32,63,62,61,29,60,71"
"67","72","67,66,65,10,64,72"
"67","73","67,66,65,10,64,73"
"67","74","67,66,65,10,64,73,74"
"67","75","67,66,65,10,64,32,33,34,75"
"67","76","67,66,65,10,64,32,33,34,75,76"
"67","77","67,66,65,10,64,32,33,34,75,76,77"
"67","78","67,66,65,10,64,32,33,34,75,76,77,78"
"67","79","67,66,65,10,64,32,33,34,75,76,77,78,79"
"67","80","67,66,65,10,64,32,33,34,75,76,77,78,79,80"
"67","81","67,66,65,10,64,32,33,34,75,76,77,78,79,80,81"
"67","82","67,66,65,10,64,32,33,34,75,76,77,78,79,80,81,82"
"67","83","67,66,65,10,64,32,33,34,75,76,77,78,79,80,81,82,83"
"67","84","67,66,65,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84"
"67","85","67,66,65,10,64,32,33,34,75,85"
"67","86","67,66,65,10,64,32,33,34,75,85,86"
"67","87","67,66,65,10,64,32,33,34,75,85,86,87"
"67","88","67,66,65,10,64,32,33,34,75,85,86,87,88"
"67","89","67,66,65,10,64,32,33,34,75,85,86,87,88,89"
"67","90","67,66,65,10,64,32,63,62,99,98,97,96,95,94,93,92,91,90"
"67","91","67,66,65,10,64,32,63,62,99,98,97,96,95,94,93,92,91"
"67","92","67,66,65,10,64,32,63,62,99,98,97,96,95,94,93,92"
"67","93","67,66,65,10,64,32,63,62,99,98,97,96,95,94,93"
"67","94","67,66,65,10,64,32,63,62,99,98,97,96,95,94"
"67","95","67,66,65,10,64,32,63,62,99,98,97,96,95"
"67","96","67,66,65,10,64,32,63,62,99,98,97,96"
"67","97","67,66,65,10,64,32,63,62,99,98,97"
"67","98","67,66,65,10,64,32,63,62,99,98"
"67","99","67,66,65,10,64,32,63,62,99"
"67","100","67,66,65,10,64,72,100"
"67","101","67,66,65,10,9,101"
"67","102","67,66,65,10,9,101,102"
"67","103","67,66,65,10,9,101,102,103"
"67","104","67,66,65,10,9,101,102,103,104"
"67","105","67,66,65,10,9,101,102,103,104,105"
"67","106","67,66,65,10,9,101,102,103,104,105,106"
"67","107","67,66,65,10,9,101,102,103,104,105,106,107"
"68","69","68,69"
"68","70","68,69,70"
"68","71","68,69,70,71"
"68","72","68,69,70,71,60,28,72"
"68","73","68,69,70,71,60,28,72,64,73"
"68","74","68,69,70,71,60,28,72,64,73,74"
"68","75","68,69,70,71,60,28,72,64,73,74,34,75"
"68","76","68,69,70,71,60,28,72,64,73,74,34,75,76"
"68","77","68,69,70,71,60,28,72,64,73,74,34,75,76,77"
"68","78","68,69,70,71,60,28,72,64,73,74,34,75,76,77,78"
"68","79","68,69,70,71,60,28,72,64,73,74,34,75,76,77,78,79"
"68","80","68,69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80"
"68","81","68,69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81"
"68","82","68,69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82"
"68","83","68,69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83"
"68","84","68,69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83,84"
"68","85","68,69,70,71,60,28,72,64,73,74,34,75,85"
"68","86","68,69,70,71,60,28,72,64,73,74,34,75,85,86"
"68","87","68,69,70,71,60,28,72,64,73,74,34,75,85,86,87"
"68","88","68,69,70,71,60,28,72,64,73,74,34,75,85,86,87,88"
"68","89","68,69,70,71,60,28,72,64,73,74,34,75,85,86,87,88,89"
"68","90","68,69,70,71,60,29,61,62,99,98,97,96,95,94,93,92,91,90"
"68","91","68,69,70,71,60,29,61,62,99,98,97,96,95,94,93,92,91"
"68","92","68,69,70,71,60,29,61,62,99,98,97,96,95,94,93,92"
"68","93","68,69,70,71,60,29,61,62,99,98,97,96,95,94,93"
"68","94","68,69,70,71,60,29,61,62,99,98,97,96,95,94"
"68","95","68,69,70,71,60,29,61,62,99,98,97,96,95"
"68","96","68,69,70,71,60,29,61,62,99,98,97,96"
"68","97","68,69,70,71,60,29,61,62,99,98,97"
"68","98","68,69,70,71,60,29,61,62,99,98"
"68","99","68,69,70,71,60,29,61,62,99"
"68","100","68,69,70,71,60,28,72,100"
"68","101","68,69,70,71,60,28,72,9,101"
"68","102","68,69,70,71,60,28,72,9,101,102"
"68","103","68,69,70,71,60,28,72,9,101,102,103"
"68","104","68,69,70,71,60,28,72,9,101,102,103,104"
"68","105","68,69,70,71,60,28,72,9,101,102,103,104,105"
"68","106","68,69,70,71,60,28,72,9,101,102,103,104,105,106"
"68","107","68,69,70,71,60,28,72,9,101,102,103,104,105,106,107"
"69","70","69,70"
"69","71","69,70,71"
"69","72","69,70,71,60,28,72"
"69","73","69,70,71,60,28,72,64,73"
"69","74","69,70,71,60,28,72,64,73,74"
"69","75","69,70,71,60,28,72,64,73,74,34,75"
"69","76","69,70,71,60,28,72,64,73,74,34,75,76"
"69","77","69,70,71,60,28,72,64,73,74,34,75,76,77"
"69","78","69,70,71,60,28,72,64,73,74,34,75,76,77,78"
"69","79","69,70,71,60,28,72,64,73,74,34,75,76,77,78,79"
"69","80","69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80"
"69","81","69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81"
"69","82","69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82"
"69","83","69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83"
"69","84","69,70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83,84"
"69","85","69,70,71,60,28,72,64,73,74,34,75,85"
"69","86","69,70,71,60,28,72,64,73,74,34,75,85,86"
"69","87","69,70,71,60,28,72,64,73,74,34,75,85,86,87"
"69","88","69,70,71,60,28,72,64,73,74,34,75,85,86,87,88"
"69","89","69,70,71,60,28,72,64,73,74,34,75,85,86,87,88,89"
"69","90","69,70,71,60,29,61,62,99,98,97,96,95,94,93,92,91,90"
"69","91","69,70,71,60,29,61,62,99,98,97,96,95,94,93,92,91"
"69","92","69,70,71,60,29,61,62,99,98,97,96,95,94,93,92"
"69","93","69,70,71,60,29,61,62,99,98,97,96,95,94,93"
"69","94","69,70,71,60,29,61,62,99,98,97,96,95,94"
"69","95","69,70,71,60,29,61,62,99,98,97,96,95"
"69","96","69,70,71,60,29,61,62,99,98,97,96"
"69","97","69,70,71,60,29,61,62,99,98,97"
"69","98","69,70,71,60,29,61,62,99,98"
"69","99","69,70,71,60,29,61,62,99"
"69","100","69,70,71,60,28,72,100"
"69","101","69,70,71,60,28,72,9,101"
"69","102","69,70,71,60,28,72,9,101,102"
"69","103","69,70,71,60,28,72,9,101,102,103"
"69","104","69,70,71,60,28,72,9,101,102,103,104"
"69","105","69,70,71,60,28,72,9,101,102,103,104,105"
"69","106","69,70,71,60,28,72,9,101,102,103,104,105,106"
"69","107","69,70,71,60,28,72,9,101,102,103,104,105,106,107"
"70","71","70,71"
"70","72","70,71,60,28,72"
"70","73","70,71,60,28,72,64,73"
"70","74","70,71,60,28,72,64,73,74"
"70","75","70,71,60,28,72,64,73,74,34,75"
"70","76","70,71,60,28,72,64,73,74,34,75,76"
"70","77","70,71,60,28,72,64,73,74,34,75,76,77"
"70","78","70,71,60,28,72,64,73,74,34,75,76,77,78"
"70","79","70,71,60,28,72,64,73,74,34,75,76,77,78,79"
"70","80","70,71,60,28,72,64,73,74,34,75,76,77,78,79,80"
"70","81","70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81"
"70","82","70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82"
"70","83","70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83"
"70","84","70,71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83,84"
"70","85","70,71,60,28,72,64,73,74,34,75,85"
"70","86","70,71,60,28,72,64,73,74,34,75,85,86"
"70","87","70,71,60,28,72,64,73,74,34,75,85,86,87"
"70","88","70,71,60,28,72,64,73,74,34,75,85,86,87,88"
"70","89","70,71,60,28,72,64,73,74,34,75,85,86,87,88,89"
"70","90","70,71,60,29,61,62,99,98,97,96,95,94,93,92,91,90"
"70","91","70,71,60,29,61,62,99,98,97,96,95,94,93,92,91"
"70","92","70,71,60,29,61,62,99,98,97,96,95,94,93,92"
"70","93","70,71,60,29,61,62,99,98,97,96,95,94,93"
"70","94","70,71,60,29,61,62,99,98,97,96,95,94"
"70","95","70,71,60,29,61,62,99,98,97,96,95"
"70","96","70,71,60,29,61,62,99,98,97,96"
"70","97","70,71,60,29,61,62,99,98,97"
"70","98","70,71,60,29,61,62,99,98"
"70","99","70,71,60,29,61,62,99"
"70","100","70,71,60,28,72,100"
"70","101","70,71,60,28,72,9,101"
"70","102","70,71,60,28,72,9,101,102"
"70","103","70,71,60,28,72,9,101,102,103"
"70","104","70,71,60,28,72,9,101,102,103,104"
"70","105","70,71,60,28,72,9,101,102,103,104,105"
"70","106","70,71,60,28,72,9,101,102,103,104,105,106"
"70","107","70,71,60,28,72,9,101,102,103,104,105,106,107"
"71","72","71,60,28,72"
"71","73","71,60,28,72,64,73"
"71","74","71,60,28,72,64,73,74"
"71","75","71,60,28,72,64,73,74,34,75"
"71","76","71,60,28,72,64,73,74,34,75,76"
"71","77","71,60,28,72,64,73,74,34,75,76,77"
"71","78","71,60,28,72,64,73,74,34,75,76,77,78"
"71","79","71,60,28,72,64,73,74,34,75,76,77,78,79"
"71","80","71,60,28,72,64,73,74,34,75,76,77,78,79,80"
"71","81","71,60,28,72,64,73,74,34,75,76,77,78,79,80,81"
"71","82","71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82"
"71","83","71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83"
"71","84","71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83,84"
